Num_Ticket,ClienteDNI,id_ruta,AgenciaNombre,BusPlaca,Fecha_viaje
4770,70001231,Tum-Aya,Chiclayo,38h4d5kp66,2018-1-28
4771,70000254,Caj-Cal,Paita Terminal,8qitbd4fm3,2018-9-3
4772,70001147,Ica-Ama,Terrapuerto Trujillo,eea8f6508t,2018-9-1
4773,70001470,Mad-Caj,Paita Terminal,n06cvd2gaa,2018-5-16
4774,70000411,Hua-San,Sullana,rft81mm44g,2018-1-12
4775,70000264,Lor-San,Paita,l6s2o233he,2018-10-16
4776,70001518,Pun-Pas,Talara,w5894qpfx3,2018-8-21
4777,70001264,Ica-Ama,Los Organos,rft81mm44g,2018-11-17
4778,70000603,Tum-Ama,Plaza Norte,19t0to4g68,2018-8-28
4779,70001053,Hua-Ica,Oficina Juan Pablo,21mp6qpf4a,2018-7-2
4780,70000279,Uca-Jun,Paita Terminal,84swt9x19j,2018-11-14
4781,70000718,Ama-Hua,Chimbote,4bnv687l2d,2018-12-5
4782,70001651,Cus-Ama,Oficina Bolivar,1efrjn90pa,2018-8-22
4783,70000831,Apu-Ica,Chiclayo,h4kkduj353,2018-6-26
4784,70001790,Pun-Lim,Talara,a4u7csvfa6,2018-8-8
4785,70000523,Pas-Apu,Plaza Norte,9pweqx190h,2018-6-13
4786,70000533,Caj-Pun,Paita Terminal,j26cp8pn15,2018-7-26
4787,70001475,Cus-Lim,Chimbote,tt5831203q,2018-5-5
4788,70000131,Lim-Hua,Piura Terminal,3v82a7gq70,2018-7-18
4789,70000339,Pun-Lim,Oficina Juan Pablo,v66e4r089s,2018-12-20
4790,70001646,Caj-Pun,Piura Terminal,ku68w8r7ob,2018-7-8
4791,70001817,Mad-San,Paita Terminal,g435a4krs0,2018-11-22
4792,70000907,Pas-Cus,Oficina Bolivar,8wg639135m,2018-4-20
4793,70001961,San-Tum,Chiclayo,kf8b8uas91,2018-9-3
4794,70001929,Lor-Lim,Terrapuerto Trujillo,74dkmqp92p,2018-12-14
4795,70000628,Moq-Cus,Paita,d59jh0w72d,2018-11-27
4796,70000049,Hua-Lim,Oficina Juan Pablo,0c90i69p9l,2018-10-26
4797,70001009,Tac-San,Los Organos,21s5w4bqj4,2018-6-19
4798,70000068,Pas-Jun,Oficina Bolivar,9s84d0x7em,2018-8-26
4799,70000957,Anc-Pas,Oficina Bolivar,vgq0o6q92s,2018-3-1
4800,70001821,Uca-Hua,Chimbote,kb24hd3wo8,2018-9-16
4801,70000724,Moq-Caj,Chiclayo,5pc7102spg,2018-2-13
4802,70000871,Cus-Lim,Tumbes,95si8c3g85,2018-12-27
4803,70001088,Aya-Are,Oficina Juan Pablo,97trp9r458,2018-12-21
4804,70000230,Anc-Are,Sullana,9s84d0x7em,2018-1-27
4805,70001471,Piu-Cal,Talara,nla24wg4or,2018-4-14
4806,70000096,Hua-Piu,Chimbote,13v7fnf64n,2018-3-1
4807,70001931,Apu-Ama,Oficina Bolivar,446v12v86p,2018-4-8
4808,70001430,Tac-San,Terrapuerto Trujillo,057a699jw2,2018-1-10
4809,70001947,Piu-San,Los Organos,x684srms53,2018-11-11
4810,70000498,Apu-Are,Lima,275109e44l,2018-4-17
4811,70000401,Moq-Cus,Chiclayo,921a1i34kt,2018-3-14
4812,70000740,Tac-Lam,Paita Terminal,6493d0v79c,2018-2-23
4813,70000379,Ama-Apu,Talara,a73bk7i532,2018-8-19
4814,70001983,Apu-Ica,Chiclayo,6bw12d938l,2018-4-25
4815,70000279,Mad-Jun,Sullana,ole2trhlah,2018-2-10
4816,70000748,Are-Ama,Oficina Juan Pablo,1vend7tmjs,2018-3-24
4817,70000373,Ama-Uca,Talara,gle5x424la,2018-7-19
4818,70001418,Ica-Pun,Chiclayo,8tbd959s83,2018-8-2
4819,70001343,Piu-Mad,Plaza Norte,2bgv82r5g0,2018-4-24
4820,70001804,Pun-Piu,Máncora,imf30239v9,2018-11-15
4821,70001851,Ama-Hua,Los Organos,vgq0o6q92s,2018-7-7
4822,70000343,Aya-Lam,Chiclayo,aff9tmilmt,2018-4-28
4823,70001725,Moq-Caj,Sullana,c8sal29t74,2018-7-12
4824,70001813,Lam-Caj,Plaza Norte,078ww61564,2018-2-1
4825,70000137,San-Tac,Plaza Norte,6hhx5llgvf,2018-9-10
4826,70001268,Anc-Piu,Chimbote,1a827511r5,2018-9-7
4827,70001714,Ama-Uca,Piura Terminal,u1l5ttn9j2,2018-11-9
4828,70001841,Ica-Pas,Talara,c07nems566,2018-12-24
4829,70000881,Anc-Lor,Paita Terminal,x68ibbkd52,2018-7-7
4830,70001503,Uca-Hua,Chimbote,9n93as50dk,2018-6-9
4831,70000228,Tac-Lor,Lima,79a05e5k48,2018-10-21
4832,70001882,Tac-Lam,Terrapuerto Trujillo,x68ibbkd52,2018-2-11
4833,70000831,Piu-Ica,Chimbote,8f6n0v1v1q,2018-10-10
4834,70001180,Piu-San,Oficina Bolivar,ov7da8310c,2018-6-9
4835,70001110,San-Uca,Sullana,jsgke28lnx,2018-4-17
4836,70001015,Jun-Tum,Terrapuerto Trujillo,j5w366l0x5,2018-4-3
4837,70001468,Cus-Ama,Tumbes,njpwo5p610,2018-5-15
4838,70001921,Are-Pas,Piura Terminal,vuq3n4j029,2018-9-27
4839,70000253,Hua-Ama,Chimbote,tf56g90654,2018-5-27
4840,70000147,Are-Caj,Terrapuerto Trujillo,27l9c0029j,2018-10-20
4841,70000662,Pun-Moq,Chimbote,13v7fnf64n,2018-5-19
4842,70001489,Moq-Ica,Sullana,519e911ljg,2018-8-21
4843,70001004,Piu-Mad,Chimbote,519e911ljg,2018-9-24
4844,70001120,Caj-Pas,Plaza Norte,uv85k371gd,2018-1-1
4845,70000200,Aya-Lim,Oficina Bolivar,718wk2cji8,2018-10-25
4846,70001418,San-Tum,Los Organos,305c27c51k,2018-7-18
4847,70000011,Lor-Caj,Tumbes,wm1oeadopi,2018-10-5
4848,70001506,La -Lim,Tumbes,sqos0nd74o,2018-9-7
4849,70000537,Lor-San,Oficina Bolivar,q7ck3954t6,2018-3-9
4850,70001541,San-Tac,Sullana,8vf32f2238,2018-6-10
4851,70000752,Ica-Pas,Talara,9bx8refhg1,2018-2-24
4852,70000094,Are-Caj,Máncora,x68ibbkd52,2018-11-25
4853,70001100,Hua-Piu,Talara,8m3r96b3o6,2018-12-27
4854,70001015,Lim-Lor,Chiclayo,el802l4e8r,2018-10-1
4855,70001127,Jun-San,Paita,725gl430lj,2018-11-25
4856,70000127,Hua-Cus,Oficina Juan Pablo,8f6n0v1v1q,2018-5-18
4857,70001903,Caj-Hua,Terrapuerto Trujillo,797529i6xm,2018-3-24
4858,70000185,Pas-San,Piura Terminal,hi62nuc53k,2018-5-4
4859,70000173,San-La ,Tumbes,4i30mepk1r,2018-7-10
4860,70000536,Caj-Hua,Oficina Juan Pablo,366sq2e2km,2018-9-3
4861,70001035,Piu-Cal,Piura Terminal,tf56g90654,2018-4-3
4862,70000568,Tum-Aya,Piura Terminal,94d6q30p39,2018-9-16
4863,70000976,Mad-Jun,Chimbote,snthl2w0b7,2018-6-23
4864,70000856,Lam-Aya,Sullana,s5n179w78v,2018-7-17
4865,70001978,Uca-Moq,Los Organos,0660ih8a2g,2018-11-22
4866,70000828,Are-Caj,Oficina Bolivar,r2vp1o1cvv,2018-5-21
4867,70001780,Ica-Uca,Plaza Norte,uv85k371gd,2018-6-20
4868,70001428,Hua-Pas,Máncora,5562n7q55i,2018-11-22
4869,70000836,Cus-Ama,Lima,c07nems566,2018-12-19
4870,70001958,Hua-Piu,Chimbote,nqsj6q740o,2018-12-24
4871,70000437,Pun-Are,Paita Terminal,rv9b7p31f6,2018-3-9
4872,70000658,San-Tum,Tumbes,q5v3r7db08,2018-4-2
4873,70001544,Hua-Piu,Chiclayo,2d779w2w39,2018-7-6
4874,70000426,Lor-Hua,Paita Terminal,c07nems566,2018-9-17
4875,70000541,Aya-Are,Paita,5ok0bgfv9w,2018-3-14
4876,70001766,Caj-Lim,Talara,104302lo69,2018-6-12
4877,70000211,Apu-Are,Tumbes,x68ibbkd52,2018-10-21
4878,70001477,Hua-Hua,Paita Terminal,8351i73n2c,2018-7-22
4879,70000881,Caj-San,Paita Terminal,a4u7csvfa6,2018-12-1
4880,70000406,Pas-Lor,Piura Terminal,p504o91215,2018-12-10
4881,70001876,Moq-Cus,Oficina Juan Pablo,xm4qfvepum,2018-12-14
4882,70001324,Jun-Pas,Oficina Bolivar,kb24hd3wo8,2018-11-14
4883,70000237,Piu-San,Piura Terminal,wr3961i4gg,2018-8-2
4884,70000550,Caj-Cal,Paita Terminal,u1l5ttn9j2,2018-3-7
4885,70001267,Ica-Ama,Oficina Bolivar,84j3ma2c52,2018-1-2
4886,70000343,Tum-Ama,Lima,u42i942u62,2018-3-19
4887,70000092,Hua-Ica,Lima,2nl7nle09o,2018-1-15
4888,70001002,Caj-Ama,Plaza Norte,g2ta7ebu06,2018-3-9
4889,70001842,Caj-Pun,Plaza Norte,kai48li57j,2018-8-24
4890,70000787,Are-La ,Piura Terminal,305c27c51k,2018-1-17
4891,70001287,Mad-Cal,Oficina Juan Pablo,53ej2tq7v3,2018-7-3
4892,70001111,Moq-Piu,Terrapuerto Trujillo,fu0j5jm627,2018-12-6
4893,70000682,Ica-Tum,Paita Terminal,345b77s7a1,2018-7-10
4894,70000020,Caj-Ama,Chiclayo,95137258mi,2018-2-18
4895,70000577,Caj-Moq,Los Organos,icg3nl5ln5,2018-3-17
4896,70001585,Hua-Are,Plaza Norte,wlh4soo3qt,2018-7-11
4897,70001704,Hua-Cus,Paita Terminal,n3sl621487,2018-11-25
4898,70000526,Lam-Cal,Máncora,79a05e5k48,2018-1-8
4899,70000017,Ica-Piu,Chiclayo,365i509j80,2018-7-18
4900,70001257,Caj-Pas,Los Organos,797529i6xm,2018-5-24
4901,70001017,Ica-La ,Paita Terminal,g0d31m2ud3,2018-8-24
4902,70001384,Piu-San,Terrapuerto Trujillo,rcl4c2nrm3,2018-5-8
4903,70000717,Anc-Cus,Talara,7g717r3suw,2018-3-21
4904,70000165,Tum-Ama,Terrapuerto Trujillo,11a355xa19,2018-4-8
4905,70001917,Pun-Lim,Sullana,7pxbh2ao74,2018-10-20
4906,70001386,Ica-Pas,Sullana,9f0i6kll94,2018-1-1
4907,70001634,Are-Lam,Paita Terminal,rft81mm44g,2018-2-24
4908,70001874,Ama-Tac,Piura Terminal,rfwdnv90l6,2018-5-20
4909,70000013,Tum-Caj,Paita Terminal,kvrsqmcj23,2018-7-12
4910,70000534,Pun-Caj,Chimbote,124285om41,2018-11-2
4911,70000400,Apu-Pas,Paita Terminal,90p04t952m,2018-9-1
4912,70000617,Tum-La ,Máncora,7geje1710t,2018-10-23
4913,70000719,Mad-Caj,Terrapuerto Trujillo,42040vctp0,2018-1-14
4914,70000916,Cal-Pun,Lima,am812i8lb9,2018-5-22
4915,70000082,Pas-Cus,Los Organos,6f86nx1u99,2018-8-4
4916,70000823,Tum-Hua,Chiclayo,77va64597f,2018-10-21
4917,70000211,Aya-Pun,Chiclayo,vgq0o6q92s,2018-8-20
4918,70000087,San-Tum,Paita,ul52w57p4j,2018-12-19
4919,70001225,Ama-Hua,Talara,3e7837819b,2018-4-14
4920,70000597,Lim-Lor,Terrapuerto Trujillo,28kwj7rd03,2018-8-8
4921,70000233,Tum-Hua,Paita,uv85k371gd,2018-6-1
4922,70000277,Cus-La ,Tumbes,2n4339hb7q,2018-2-28
4923,70000530,Cus-Ica,Sullana,spwsuer7w3,2018-9-22
4924,70001706,Uca-Tum,Máncora,l6s2o233he,2018-11-1
4925,70000472,Aya-Lam,Oficina Bolivar,v66e4r089s,2018-7-10
4926,70000986,Uca-Are,Plaza Norte,53los30b3h,2018-1-14
4927,70001714,Cal-Ama,Tumbes,icg3nl5ln5,2018-9-8
4928,70000976,Piu-Caj,Plaza Norte,84j3ma2c52,2018-7-21
4929,70000260,Uca-Hua,Oficina Bolivar,6ip65q9716,2018-4-22
4930,70001221,Anc-Moq,Oficina Bolivar,6530t632k1,2018-8-24
4931,70000147,Pas-Cus,Los Organos,9m1q339f49,2018-4-27
4932,70000568,Lim-Lor,Máncora,9728xg6ldn,2018-11-4
4933,70001245,Are-Ama,Oficina Bolivar,q163d18kg4,2018-10-8
4934,70000194,Ica-Ama,Piura Terminal,92ep3751h8,2018-11-4
4935,70000865,Apu-Caj,Chimbote,rv275865qs,2018-3-10
4936,70000973,Are-La ,Tumbes,c8sal29t74,2018-1-3
4937,70000257,Jun-Pas,Paita,b7tl1d385s,2018-7-26
4938,70001183,Caj-Ama,Plaza Norte,4116662623,2018-10-19
4939,70001823,Pas-Jun,Lima,8ivs2c3n91,2018-5-3
4940,70001954,Cus-Lim,Paita Terminal,7geje1710t,2018-1-20
4941,70001410,Lor-Hua,Paita Terminal,90p04t952m,2018-2-26
4942,70001215,Hua-Jun,Lima,2e5q542o8o,2018-12-25
4943,70000707,Hua-San,Paita,b9bcffqwnu,2018-12-7
4944,70000006,Jun-San,Plaza Norte,11wh23nkdi,2018-10-22
4945,70000003,Hua-Hua,Plaza Norte,06532xhhb8,2018-9-28
4946,70000740,Aya-Pun,Talara,9top504c39,2018-4-18
4947,70000127,Pas-Are,Terrapuerto Trujillo,37l9ocsob3,2018-9-28
4948,70001133,Ica-Piu,Piura Terminal,2f2k773x11,2018-4-13
4949,70001864,San-Uca,Chimbote,71d91ih8jr,2018-12-21
4950,70000255,Aya-Jun,Tumbes,28kwj7rd03,2018-8-13
4951,70001189,Pun-Piu,Sullana,3v82a7gq70,2018-6-22
4952,70001527,Lor-Hua,Plaza Norte,l6s2o233he,2018-10-16
4953,70000446,Tac-Lam,Oficina Juan Pablo,55e2li874t,2018-6-7
4954,70001500,Lam-Uca,Chimbote,v450je7a10,2018-3-3
4955,70001111,San-La ,Plaza Norte,d6jvv30s5b,2018-8-1
4956,70001475,Tac-Lor,Plaza Norte,kai48li57j,2018-11-27
4957,70000650,Caj-Apu,Paita,vnccq09ukn,2018-1-25
4958,70001276,Anc-Moq,Chiclayo,29r1w34120,2018-10-13
4959,70000765,Ama-Tac,Chiclayo,kf8b8uas91,2018-9-16
4960,70000939,Tac-Lam,Talara,s4nau97lws,2018-4-9
4961,70001868,Aya-Lam,Los Organos,p6ce4xx830,2018-1-24
4962,70000615,Cal-Tac,Paita Terminal,i4n39jjaio,2018-5-25
4963,70001045,Piu-Anc,Oficina Juan Pablo,8wg639135m,2018-9-20
4964,70000164,Lor-Lim,Oficina Juan Pablo,kai48li57j,2018-6-6
4965,70001377,Tum-Caj,Los Organos,19t0to4g68,2018-9-2
4966,70001270,Piu-Anc,Paita,c8sal29t74,2018-3-9
4967,70000222,Ica-Piu,Oficina Juan Pablo,v7m09t769l,2018-3-9
4968,70001198,Caj-Cal,Chimbote,4116662623,2018-5-6
4969,70000520,Tac-Jun,Paita,kputds64ap,2018-7-12
4970,70000254,Ama-Uca,Chimbote,eea8f6508t,2018-2-13
4971,70000137,Hua-Jun,Piura Terminal,8m3r96b3o6,2018-4-12
4972,70001709,Lor-Ica,Chiclayo,6gqw2910er,2018-5-28
4973,70000561,Cus-Lim,Paita,d59jh0w72d,2018-8-28
4974,70001063,Tac-Lor,Talara,rcl4c2nrm3,2018-5-16
4975,70001772,Jun-Ama,Los Organos,446v12v86p,2018-4-13
4976,70000561,La -Tum,Chiclayo,7l71ox93wb,2018-10-20
4977,70001962,Cus-Lim,Paita,wcqp00l7ju,2018-8-11
4978,70001881,Lor-Ica,Chimbote,11a355xa19,2018-7-13
4979,70000012,Are-Lam,Oficina Bolivar,us5c82pmmp,2018-3-5
4980,70000703,Moq-Are,Lima,v8u85t5e4t,2018-8-27
4981,70000322,Jun-Pas,Chiclayo,62t7nt173i,2018-12-16
4982,70000785,Cus-Ica,Tumbes,9s84d0x7em,2018-8-10
4983,70001257,Aya-Lam,Sullana,28kwj7rd03,2018-6-17
4984,70000634,Caj-Pun,Chiclayo,kvrsqmcj23,2018-7-17
4985,70000639,Cal-Ama,Tumbes,8o9h6io82u,2018-4-20
4986,70000357,Tum-Hua,Terrapuerto Trujillo,331l266kah,2018-8-19
4987,70001651,Cus-La ,Oficina Juan Pablo,ooo5l77i27,2018-9-4
4988,70001814,Are-La ,Terrapuerto Trujillo,k3n33u5068,2018-4-22
4989,70000317,Tum-Aya,Lima,op6k7i3nu1,2018-9-26
4990,70000479,Caj-Lam,Plaza Norte,366sq2e2km,2018-2-15
4991,70000818,Tum-Ica,Terrapuerto Trujillo,11wh23nkdi,2018-11-16
4992,70001168,Moq-Ica,Terrapuerto Trujillo,77va64597f,2018-3-13
4993,70000798,Uca-Moq,Tumbes,wltd4s885l,2018-2-25
4994,70000672,Aya-Cus,Máncora,1oo4083geb,2018-6-22
4995,70001492,Lam-Lim,Terrapuerto Trujillo,5pc7102spg,2018-12-27
4996,70001344,Aya-Hua,Chimbote,2nl7nle09o,2018-12-7
4997,70001191,Anc-Are,Chiclayo,69k1gfv94n,2018-7-10
4998,70001315,Ica-Tum,Oficina Bolivar,8vf32f2238,2018-4-16
4999,70000844,Are-Caj,Tumbes,d5nsp16tvj,2018-11-15
5000,70001675,Caj-Hua,Terrapuerto Trujillo,q884qhh5l2,2018-2-15
5001,70001165,Cus-Lim,Máncora,104302lo69,2018-6-7
5002,70001928,Apu-Cal,Oficina Bolivar,ku68w8r7ob,2018-4-13
5003,70001701,Piu-Ica,Talara,125i650gl8,2018-11-13
5004,70001346,Ica-Tum,Oficina Juan Pablo,aff9tmilmt,2018-1-27
5005,70001217,Caj-San,Chiclayo,ovh5fp5vlw,2018-7-19
5006,70000710,Aya-San,Los Organos,i8j032h9kt,2018-7-6
5007,70000956,Hua-Ica,Lima,kputds64ap,2018-11-2
5008,70001377,Cus-Ica,Talara,n05924r0pt,2018-12-3
5009,70000743,Apu-Anc,Paita,achihxj43t,2018-6-1
5010,70000453,Tac-Lam,Los Organos,5hh1628s3e,2018-4-7
5011,70001268,Ama-Moq,Los Organos,6493d0v79c,2018-7-1
5012,70000209,Apu-Caj,Sullana,imf30239v9,2018-5-6
5013,70000951,Pas-La ,Oficina Bolivar,8kxitb16v3,2018-9-17
5014,70001137,Jun-Ama,Sullana,515pr916hg,2018-3-1
5015,70001558,Piu-Ica,Plaza Norte,e1809vv0hl,2018-11-3
5016,70000351,Hua-Cus,Talara,xm4qfvepum,2018-7-14
5017,70000569,Pas-Pun,Oficina Juan Pablo,1o6x2h6cls,2018-3-25
5018,70001173,Hua-San,Tumbes,8o9h6io82u,2018-1-26
5019,70001098,Ama-Hua,Oficina Juan Pablo,n535r0emw0,2018-12-27
5020,70000849,Hua-Ama,Oficina Bolivar,qi18cssk07,2018-3-17
5021,70001958,Pun-Caj,Tumbes,n3sl621487,2018-4-22
5022,70000290,Moq-Ica,Chimbote,je841044wk,2018-6-3
5023,70000986,Apu-Cal,Lima,gle5x424la,2018-9-9
5024,70001133,Hua-Cus,Paita Terminal,b2vet6bqqs,2018-12-6
5025,70001432,Lim-Hua,Terrapuerto Trujillo,kv87dx89d0,2018-1-25
5026,70000398,Pun-Pas,Talara,1p2ojc4782,2018-12-7
5027,70000950,Uca-Are,Terrapuerto Trujillo,a4u7csvfa6,2018-1-9
5028,70001477,Jun-San,Sullana,5a9n657gj1,2018-12-15
5029,70001885,San-Tum,Talara,07sx26k5np,2018-11-25
5030,70001152,Pun-Moq,Paita Terminal,h4kkduj353,2018-10-2
5031,70000687,Uca-San,Tumbes,9bx8refhg1,2018-10-8
5032,70001583,Hua-Pas,Paita Terminal,5pc7102spg,2018-10-14
5033,70000594,Uca-Are,Oficina Juan Pablo,ef54p83ua1,2018-8-24
5034,70000302,San-La ,Paita Terminal,nqsj6q740o,2018-9-27
5035,70000047,Are-Pun,Oficina Juan Pablo,nqsj6q740o,2018-4-12
5036,70000448,San-Tum,Chiclayo,8tbd959s83,2018-5-13
5037,70001071,Lam-Cal,Oficina Bolivar,fa340x9pxl,2018-3-9
5038,70001585,Lor-Caj,Tumbes,ceac62wxd1,2018-2-15
5039,70000573,Piu-Caj,Máncora,6gqw2910er,2018-11-21
5040,70000960,Pun-Lim,Paita,6gqw2910er,2018-10-25
5041,70001820,Lor-Hua,Oficina Bolivar,ejc298g24e,2018-6-28
5042,70000495,Piu-Cus,Los Organos,7ghjtc40d6,2018-5-17
5043,70000507,Pun-Pas,Oficina Juan Pablo,u1l5ttn9j2,2018-1-27
5044,70001328,Are-Lam,Paita Terminal,11a355xa19,2018-8-13
5045,70001772,Caj-Lim,Paita Terminal,968gf0g5tk,2018-1-19
5046,70001137,Pun-Jun,Terrapuerto Trujillo,8wg639135m,2018-9-18
5047,70001851,Cus-Lam,Plaza Norte,tgj92416qa,2018-7-3
5048,70001118,Moq-Cus,Paita,8kxitb16v3,2018-12-9
5049,70001549,San-La ,Tumbes,q15om33373,2018-1-10
5050,70001711,Aya-Lim,Oficina Bolivar,8351i73n2c,2018-10-1
5051,70000747,Lam-Aya,Tumbes,1efrjn90pa,2018-4-19
5052,70001864,Apu-Cal,Sullana,44px6f5111,2018-5-25
5053,70001141,Apu-Ama,Paita Terminal,6bw12d938l,2018-11-10
5054,70000626,Ica-La ,Plaza Norte,6knuao812p,2018-8-14
5055,70001473,Piu-Mad,Piura Terminal,m5280i837h,2018-3-27
5056,70001781,Piu-San,Tumbes,38pu50w6kt,2018-5-21
5057,70001849,La -Lim,Piura Terminal,njpwo5p610,2018-12-12
5058,70000407,Uca-Jun,Piura Terminal,4nv4ki42sd,2018-11-13
5059,70000727,La -Tac,Los Organos,7fapp9hq35,2018-9-24
5060,70001086,Cus-Piu,Oficina Juan Pablo,1oo4083geb,2018-3-5
5061,70001094,Pas-Are,Paita Terminal,69k1gfv94n,2018-11-27
5062,70000511,Tac-Jun,Terrapuerto Trujillo,nc925g1c9x,2018-7-23
5063,70000416,Hua-Jun,Tumbes,f81ss5fh02,2018-8-10
5064,70000171,San-Uca,Paita,g9q5p55g0o,2018-4-10
5065,70001371,Caj-Cal,Plaza Norte,921a1i34kt,2018-9-13
5066,70001540,Hua-Lim,Plaza Norte,0660ih8a2g,2018-6-3
5067,70000440,Ama-Tac,Piura Terminal,k8ws18i2f8,2018-11-1
5068,70001581,Mad-Ama,Paita Terminal,k3n33u5068,2018-2-22
5069,70000181,Lor-Mad,Sullana,7bcx4txw3s,2018-12-16
5070,70001203,Aya-Pun,Chiclayo,n3sl621487,2018-4-25
5071,70001809,Ama-Moq,Los Organos,su1b8vhxs2,2018-10-21
5072,70001807,Ama-Tac,Lima,flx75ss8e9,2018-5-4
5073,70001164,Are-Lam,Los Organos,v7m09t769l,2018-7-7
5074,70001588,Mad-Caj,Tumbes,4i30mepk1r,2018-7-27
5075,70000639,Hua-Cus,Tumbes,gc4437hsqv,2018-8-8
5076,70000171,Aya-Lim,Lima,je841044wk,2018-3-17
5077,70000523,Hua-Pas,Terrapuerto Trujillo,q42bwui518,2018-2-27
5078,70001615,La -Tum,Plaza Norte,s4nau97lws,2018-9-24
5079,70001847,Caj-Hua,Chimbote,a73bk7i532,2018-9-22
5080,70001331,Cus-La ,Oficina Juan Pablo,f109vlsqs5,2018-7-8
5081,70001163,Moq-Cus,Máncora,i72a58q142,2018-9-19
5082,70000539,Cal-Pun,Plaza Norte,q7ck3954t6,2018-12-21
5083,70000451,Uca-Are,Los Organos,92ep3751h8,2018-12-16
5084,70000171,Apu-Pas,Chiclayo,tgj92416qa,2018-4-25
5085,70001279,Caj-Pas,Lima,0l69108x14,2018-8-3
5086,70000946,Are-La ,Máncora,5lksmv1o5g,2018-6-1
5087,70001272,San-Piu,Sullana,2n4339hb7q,2018-10-8
5088,70000327,Pas-Are,Chiclayo,imf30239v9,2018-5-2
5089,70001473,Lam-Caj,Máncora,h776x350k5,2018-6-15
5090,70001052,Aya-Hua,Talara,mnrfu6h6s2,2018-9-13
5091,70001866,Caj-Lim,Sullana,kvrsqmcj23,2018-9-13
5092,70001074,Ica-Ama,Paita Terminal,sqos0nd74o,2018-4-10
5093,70000078,Mad-Jun,Máncora,446v12v86p,2018-5-7
5094,70001197,Jun-Hua,Chimbote,r5o6stvo91,2018-7-28
5095,70000322,Hua-Ama,Tumbes,7geje1710t,2018-3-21
5096,70001676,Apu-San,Piura Terminal,op6k7i3nu1,2018-3-15
5097,70000907,Aya-Lim,Chimbote,9s84d0x7em,2018-8-26
5098,70000368,Lam-Cal,Sullana,5i8n8n2m1s,2018-6-17
5099,70000244,Hua-Pas,Piura Terminal,1p2ojc4782,2018-11-4
5100,70001700,San-Tum,Terrapuerto Trujillo,o38v56p26t,2018-2-9
5101,70000664,Mad-Lim,Lima,cm9fx97osb,2018-2-8
5102,70001884,Mad-Lim,Oficina Juan Pablo,62h9n9i9ex,2018-1-9
5103,70000451,Aya-Lam,Terrapuerto Trujillo,g9q5p55g0o,2018-3-16
5104,70000391,Moq-Caj,Chimbote,fa340x9pxl,2018-1-17
5105,70000192,Cus-Ica,Chimbote,je841044wk,2018-10-7
5106,70000458,Pun-Caj,Talara,6bv05vcsk8,2018-1-1
5107,70000071,Lam-Aya,Oficina Bolivar,am812i8lb9,2018-8-22
5108,70000435,Hua-Are,Terrapuerto Trujillo,28ns56f9nj,2018-10-5
5109,70001896,Pas-Are,Tumbes,74dkmqp92p,2018-10-3
5110,70001397,Pun-Moq,Oficina Bolivar,48o0d0kkq3,2018-8-21
5111,70001064,Moq-Hua,Paita Terminal,92ep3751h8,2018-10-10
5112,70001580,Apu-Ama,Paita Terminal,06g352652l,2018-4-18
5113,70001930,Aya-Ica,Plaza Norte,bi5obvxudo,2018-9-6
5114,70001760,Tum-Cus,Sullana,n3crejr6j3,2018-6-7
5115,70000145,Pun-Lim,Plaza Norte,9ve8m5t4q5,2018-6-19
5116,70000816,Tum-Caj,Tumbes,305c27c51k,2018-7-2
5117,70000811,Ama-Uca,Máncora,968gf0g5tk,2018-1-5
5118,70001094,Pas-Are,Sullana,74dkmqp92p,2018-3-12
5119,70001174,Caj-Pun,Los Organos,79a05e5k48,2018-6-14
5120,70001534,Anc-Moq,Paita Terminal,g435a4krs0,2018-7-26
5121,70001624,Ica-Tum,Paita Terminal,8f6n0v1v1q,2018-12-2
5122,70001501,Lam-Aya,Lima,kv87dx89d0,2018-12-1
5123,70000639,Lor-Hua,Plaza Norte,rv9b7p31f6,2018-8-22
5124,70001630,Cal-Piu,Lima,shj60h024u,2018-6-25
5125,70001678,Hua-Lim,Máncora,tgj92416qa,2018-7-21
5126,70001396,Piu-Ama,Paita Terminal,5kbl0v7j09,2018-4-23
5127,70000105,Mad-Hua,Oficina Juan Pablo,71d91ih8jr,2018-8-9
5128,70001733,Uca-Apu,Oficina Bolivar,9f0i6kll94,2018-5-13
5129,70001856,Caj-Moq,Chimbote,21s5w4bqj4,2018-9-20
5130,70001492,Ama-Hua,Tumbes,718wk2cji8,2018-10-10
5131,70000491,Pun-Piu,Tumbes,4bnv687l2d,2018-9-24
5132,70000112,Pun-Lim,Chiclayo,446v12v86p,2018-3-19
5133,70000144,Are-La ,Oficina Juan Pablo,i0mq4q355f,2018-8-10
5134,70000282,Pas-La ,Piura Terminal,6041o60k53,2018-12-16
5135,70000504,Jun-Pas,Paita Terminal,734a1tg86v,2018-12-20
5136,70001021,Lor-Lim,Paita Terminal,9v61jxlwpw,2018-5-25
5137,70001460,Pas-San,Chimbote,3lb06x70ox,2018-2-21
5138,70001558,Lam-La ,Plaza Norte,wcqp00l7ju,2018-8-8
5139,70000699,Pas-Jun,Talara,734a1tg86v,2018-7-11
5140,70000654,Ica-La ,Tumbes,3e7837819b,2018-11-6
5141,70001559,Tum-Hua,Oficina Juan Pablo,331l266kah,2018-9-1
5142,70001972,Piu-Hua,Chimbote,mv32hhfu9x,2018-12-18
