DNI_ponente,Cod_capacitacion
61930445,2418
43259082,4949
40165593,3053
55029376,4358
63674366,2387
71330574,575
19268257,4168
50240160,3973
64880077,1700
81655855,3785
88422135,981
91666953,3893
32823472,3287
86537047,1707
02301487,3835
23855698,3047
34176073,823
49192931,2165
53109405,2237
75628132,4934
46830949,550
89483691,1325
49354920,2702
80319569,4014
38842318,2704
88420757,1879
36977524,2549
01058665,690
92820063,4768
57263729,1669
33225214,650
47385974,2560
18206990,4065
63473455,350
05827476,3952
24540155,3630
19901815,3498
58223803,574
75256052,1606
91215717,3306
56552487,3739
97341449,700
95283893,3662
81963751,3476
57277481,139
45610218,4738
21927710,2566
08084699,2262
80970690,2024
16856945,4285
60395782,602
90910444,1831
72762988,4222
63833878,1653
92367472,4697
96627394,2843
55158569,2849
20042879,2429
69213859,4933
82758695,2645
06437665,107
38165490,3565
56557409,4682
00304223,656
74971889,1144
63414755,386
90499241,4208
63196406,3551
16857903,2327
62760719,611
77864859,1515
41826538,4518
91854220,3349
39839454,3579
78186249,557
28104613,2410
79524168,3608
72403785,4690
24150434,3155
23530531,2700
13658271,1640
65737914,102
34627153,3009
19322969,632
91412643,209
84425729,1417
29365220,2402
98127632,3793
16070862,4235
78878223,1738
96723581,4949
91544218,1809
55329816,1476
14667117,3200
66780062,3199
53592619,2986
90841759,1692
75913398,2040
66057377,3093
00070170,2741
10135927,268
80308657,4083
90444799,1446
48668790,4773
62387977,1600
29536766,3178
93186274,3364
44802429,1460
36655705,4191
65011681,2175
46545801,3265
38221305,4934
19221902,4602
13779074,1010
81769305,4647
01633650,3702
11644544,615
60318104,3937
76111018,2013
12182254,447
57259619,2926
04357834,2867
68289895,4964
05750340,3834
68943764,1692
88708582,4250
30089710,3874
87081856,1267
49879485,2511
70087560,3876
52269551,3733
86077109,3425
85544711,1715
01273088,2762
93834982,3776
84707016,1397
13767491,3186
49283412,696
23553289,4944
11869919,10
36953580,3243
68403688,2946
64664405,1149
53689093,3298
35651676,2842
99920344,818
11786089,2456
05499806,2276
70626089,4309
82463553,603
33426439,4599
11644544,1140
65324660,2618
25040414,2288
44122585,2719
31285798,1903
47314423,4263
58131994,785
15826875,1766
80765485,425
57859450,2610
47411076,2536
81053849,3191
70862749,590
83451280,1203
06346642,587
36860258,898
57934009,4940
29741052,4916
87850931,2431
03988385,2231
48464723,4951
68839433,1887
77805710,4611
85147777,1171
02936138,965
91036468,2633
96929435,1552
11989854,4667
58011095,4677
01380659,1039
56136788,4377
90051517,3344
37242048,454
98963394,4250
33227296,2248
88000799,1275
82279344,680
50754439,639
99563382,4519
00574301,1680
03281509,3296
40615142,339
27491774,2842
93605015,3342
33110182,3580
32981064,4136
54991564,1320
76881326,4980
59054855,3444
98428654,2364
37201265,3416
61898267,596
83522658,4506
73024538,739
91639510,751
95186008,862
25136532,4437
87770267,1600
20222215,3911
35641417,1151
42717468,676
85900358,3154
13760665,4119
59660569,1475
00000812,3716
28009089,4608
00341362,182
70120911,2580
36599990,4145
39950580,66
93561928,3444
87014072,295
45496872,3482
72973039,2865
92172203,3190
45840961,1237
89660530,4303
13688789,3567
34414703,3877
72674456,2337
22169381,233
60395782,1078
77283268,4855
39275968,1456
75464293,3331
36100021,3896
52820028,3802
92382533,2360
12474818,3791
48864037,4678
33985876,593
22738072,3551
68403688,1659
16149233,1022
01615276,3512
24567407,4482
54938855,3010
87738950,1865
44104293,572
99518287,1865
86851064,1195
96589653,3382
70760763,4008
12220622,2282
34961065,3672
64783863,2484
84448202,579
30028383,514
76365653,858
44709745,479
14527742,1248
49968728,820
42070530,3226
27237917,3475
93547030,2358
75913398,4053
12495086,3805
29497244,3551
86144909,4530
55289579,3317
18832517,1849
66282035,3819
13973980,894
68821038,2371
44376184,2222
69649369,3827
86563966,515
42529356,433
56064059,37
48277221,3892
32042066,1953
54535947,2301
45234326,1733
99407762,4924
70760763,4389
45143744,817
24888841,1748
17701031,19
57134559,1674
14306674,746
31355249,2944
15643026,71
61818472,1926
38526323,3553
89588757,764
13319009,711
81455558,1744
33051733,4828
48819256,1569
36556493,1093
63504386,698
99849809,4901
91639510,4251
31355249,1440
09562783,3662
03917495,1174
14197863,817
43842148,1418
63674366,3101
87719315,2410
15675643,121
81455558,2935
06374384,2487
21915666,1695
42656064,3868
59944301,2719
81760292,2402
45679616,4717
83801779,245
80999974,3932
66636721,2400
05367916,3218
92037492,2704
41429408,3664
25498501,2312
14168224,1023
35762054,4197
44285708,651
72082720,3074
61421264,4796
36264640,2838
63884233,565
15875574,2841
17529321,4598
62211403,495
19200371,3346
25669572,1341
47827438,2465
44785726,2553
84013377,1202
26806764,2205
32273226,2299
71362209,3889
15016851,2142
97421760,3000
83286006,2962
47622895,806
39660268,2430
75161095,1513
07981577,1734
19761061,1911
60800061,1256
48816121,2997
39155119,3649
22473384,1204
54083222,1768
36390712,1134
67045463,2515
67706079,4721
83734463,4690
76859560,4299
97447862,4911
73179301,3883
71531674,105
19542211,723
70862354,3757
22760714,4624
82594572,3591
60929305,87
62051630,876
06693448,4796
93704952,1052
18895929,768
37663203,3657
45018673,2280
00974142,4563
75478379,3704
09390612,3038
81939410,4521
05251419,688
23141584,2687
49001801,582
27065835,811
40232951,3988
29529183,4118
68645769,3542
90273963,1566
19932405,2549
16977782,2218
36480318,4176
18602741,906
61095144,2430
39163287,919
62364807,4903
10643122,4964
40252408,2036
25565457,1389
24112323,4018
79960600,4496
15626038,802
25042314,575
89332241,232
64815853,291
89300795,828
92241583,340
98971814,3359
70984115,1448
88861330,3561
60601925,1258
77925813,4159
30197727,1760
33426439,2929
76844303,1518
52617111,3053
82721099,2658
47230518,2332
03765741,3200
11406621,3079
43825172,3050
92779430,3704
44688823,1615
75577672,2340
09523411,2853
14484921,1783
27315358,2070
62607851,3038
53935395,4842
98737349,3331
67741904,619
74365431,78
83508975,1592
32847175,2863
01406468,2679
67824358,987
05782725,2553
64579451,471
49750451,1754
21775783,3584
44966269,1417
24013579,1424
73615325,2663
37815624,22
60030012,1782
27599255,218
77012974,2442
81011949,2031
86091697,411
91291876,1530
76519106,3540
25768543,3819
13039198,3560
93964662,2966
53725695,4805
52774613,2627
29992072,3270
28566949,2415
30252875,4865
25572192,1143
48327390,3495
32135376,402
92098617,4361
94811515,2676
58391682,3680
57133585,2862
99648371,4428
82090569,1018
38446310,27
40362852,1008
72547150,1886
94546978,3760
38375023,390
81024055,3794
74324976,1316
45641243,3255
83801779,4002
39369191,3454
92098606,3795
78411680,4488
17707042,3041
29456256,2399
56616798,1736
87556477,3163
16494039,105
39374228,2949
15973742,510
39435287,3501
58254236,588
26233558,2507
66041941,4937
86663330,4420
89521674,2124
59905778,3655
65657888,1709
02930291,4746
39007190,1847
61054106,1276
79457964,3267
23079858,1699
49723854,4962
33714231,1717
89594586,4061
96616836,2724
83540638,1569
24059983,2906
70109573,2347
31689510,1798
86887522,1553
39859136,1743
53206251,3597
90341976,2068
58939060,1339
80982464,380
32400670,4136
08875511,684
18236443,4432
34920904,923
77841980,323
60596406,3143
50999438,1584
26088426,4751
29457294,4727
69105967,4754
73940417,2002
56965782,2246
60853501,4339
94664919,3748
02786496,4012
29309246,2989
34743097,2560
95761833,3599
58861311,2426
12839352,1837
09173814,875
36422806,2346
47886652,3733
60005347,1390
67952137,1350
31527091,4741
73269146,3994
89886652,1656
08063646,2655
49150969,1715
07853673,885
26099509,4815
37073601,3378
65531084,3141
00614812,4290
96060245,2610
70392417,2663
43369130,3976
26380058,4757
35075597,4858
09150024,4214
43259082,812
35913122,4291
16668509,4245
92767062,4225
27343053,3613
46193341,666
79521070,4908
37673960,4548
21971658,2553
58570944,4381
84621405,355
95809800,1472
84482477,3441
11008435,2401
84128521,3689
20764667,603
67328738,1176
53150864,3322
86313211,3193
30292296,2734
58612122,4010
22057892,2939
66060506,1501
34911862,3321
73068060,4029
33327317,570
50236159,4746
15651555,67
90230959,977
54175506,4191
63908684,436
18180161,520
62962752,1041
82463553,4737
05817080,445
65368195,3744
41846290,3576
39229401,4727
65181787,1875
86110212,1836
07462520,2102
68000294,1641
54938855,2153
63127333,2740
42952805,529
63733651,501
80192115,4430
32061527,281
49930731,2567
28610778,2409
12071413,3843
98630672,3820
99271650,542
03811528,201
08176775,4299
50480063,1026
75777124,795
57325688,2306
92708001,729
89181704,3783
85202140,3330
74061038,4928
28545920,1657
59271464,4584
08039928,1580
84624694,3589
94172827,852
68007414,1899
07585656,13
20070460,1515
36799205,489
31734977,3418
25605781,1562
37802962,1937
71199394,2122
97638630,1253
79112062,1357
56887284,918
55316590,4095
27176613,4943
23929953,200
99910475,3803
91839128,3646
22529710,3798
35801597,506
46484242,675
25509931,4208
11492084,4983
48905978,1169
03976541,4413
86822549,346
53403244,1449
88861330,4552
72668989,2422
51677770,4221
07115848,2026
84483431,3602
39852961,1826
80116216,4235
26249865,3611
53327437,3643
52111133,3440
50969914,4732
11522139,3621
81792583,1697
50236159,1898
35035904,1404
32399448,2802
28632709,2066
10490011,955
45928218,3943
60568004,3413
68802202,1515
20226260,1146
67246203,3569
38706179,3196
61144664,396
94179348,1415
42469194,1413
50296007,3735
44459747,774
74973754,2857
78419304,3980
65836362,4487
50783723,2236
76745867,37
11366364,1128
71394013,1429
41507074,43
63766913,2451
46196984,36
01433513,2176
78850818,3636
21976732,1914
10482438,4979
61488491,863
76729178,2634
95780688,4283
48857084,2084
29120061,364
23361924,1917
81760424,3204
97189489,3852
13545885,3393
60014608,4912
55450261,3859
48157892,2844
18893466,1733
73893153,978
89766687,4234
24567407,648
31263851,3062
21416384,170
27158437,1248
68606299,2468
37736662,2926
50918169,3366
76161389,3783
36434501,2115
28644263,2466
62705458,725
46516429,3328
66692803,65
55158569,2753
58063720,61
02483099,3353
24306867,2085
01941616,1696
22035182,1465
43711683,861
10490011,909
47271111,4671
70275294,2622
05529401,2845
32986043,4687
21262051,4469
62707973,4341
76444483,333
56654599,4210
94784825,449
21243929,74
26954806,2685
71614271,2922
24689971,2118
32781233,29
35528814,4673
43137151,4470
10224482,1565
75441312,1855
72506338,4534
29901836,2426
76434050,1954
11886001,3152
34547268,1173
86003966,1726
91744021,4338
45674015,4481
59705189,1663
41797800,4108
02258865,1791
29054819,1760
52040610,1428
99325142,3513
24666881,4675
35592537,108
67903571,3263
65755953,4564
11158475,4302
68125757,209
33354407,2782
47898342,1155
20917809,1439
17480623,1847
68130279,3040
02723147,1883
40021669,1445
19724004,351
46532017,2578
80991704,3570
53221647,586
11729632,4166
11440773,1214
01155394,419
34031757,4150
14550826,48
59347963,268
55919179,3109
98071974,1840
85102081,4810
02732795,2264
20494671,3767
50672013,3041
89531585,4286
15617953,2983
00271025,4224
27811023,2887
86887522,3771
52878093,4824
48057060,2322
48816121,3875
00339220,3611
01463525,4926
37853797,2204
94673412,3028
18160302,4350
44954813,60
05585836,3057
11406621,2235
90247913,73
69148611,1552
79457964,1492
53173085,392
87498057,4893
05855258,2158
14862314,543
74385451,2289
58743923,1529
66770395,3578
31354219,333
30374348,2100
05584574,4603
13552099,4152
42469194,2966
33198739,1356
30506777,2959
18454001,42
61793904,2348
10524039,1067
29220840,2003
56470632,2160
64692046,1962
69795001,4405
75914885,1665
44187860,3577
12842670,2295
94729126,4386
30277774,4190
65567599,911
22487364,1278
38175501,1548
60045157,1528
04230144,41
26143538,3377
97798026,2469
49764576,3389
52111133,4279
26857722,431
42300856,195
02990923,4373
23264710,1798
13830147,2154
91150683,1270
42089012,1075
89104172,1205
09980745,802
60351280,1591
16812254,696
38082294,3911
47715359,444
90646981,805
97289508,3714
46680631,536
92458176,2826
63360336,2593
38147424,2209
79151068,1571
13651534,1928
21022009,2060
62950651,1375
20843182,356
99495604,2370
39028748,2212
94283862,2635
37890951,4843
87332082,207
35734707,4616
24098214,3438
57641873,3066
63156684,2237
22169381,1167
03264829,1403
63152029,161
60060872,3283
04857819,2686
33336192,1838
15973742,4540
70993783,4046
01206522,3627
47457282,579
50173063,1113
06074698,1824
76180640,4708
54047889,2234
64539897,4230
47555549,1138
66874904,1621
60142505,839
99954141,3576
97360052,1708
47678473,133
35651676,3361
92455321,4108
43712438,4130
83617613,440
20345277,3910
73193674,1849
02430534,4987
20371672,3700
34526419,2036
16078155,749
50893308,4679
59767866,3420
87784436,1857
38730516,993
98257764,2315
97997452,4817
20598480,3504
09955504,4435
83477114,4364
56970959,3697
78735589,485
70541299,1713
20846371,4807
40768500,398
58254236,4696
75739905,2723
83783776,4869
77336782,2598
72837503,2196
87319791,1645
06586118,2422
76216288,188
75628132,1739
45706309,4913
65412495,2204
64254741,2082
44569362,508
98431477,866
27955797,562
61887474,4864
93262182,3763
86503414,986
56923368,1434
90260260,3063
52421101,3528
13341083,4495
13833075,2522
30846072,3229
04928814,3363
09353919,4421
40252408,1753
12300037,961
80410252,3003
83692043,281
45360418,3091
48319786,176
93777153,4084
61363557,3190
14572635,1099
34876288,1854
44831343,2314
22663373,3282
33541294,3736
62910501,3154
52774613,1006
43825172,4019
09173814,431
74056925,2724
45679616,3159
34543560,3352
36434501,4503
19610252,808
52111133,4690
19698133,1811
97183296,1605
49551802,3122
11895442,2718
35587135,1460
85759947,4268
56737151,1258
88431153,3542
81760292,4385
30550100,2962
80739625,3760
87221026,1467
57900441,3724
03709304,640
29647895,911
26466426,1236
70947015,176
37296455,4091
88890982,4464
34671197,1055
73878442,967
67431080,3244
14999582,597
65507034,208
76432345,2112
02920769,4795
77637686,644
64938668,4336
61457070,3586
65737914,1606
30764600,4362
75633436,4923
38123765,3387
12040518,2837
65658757,3527
37013386,1480
01102017,567
92227279,4424
84123646,2863
75573986,3850
12047300,4155
69163641,3551
19762867,1261
46484242,1872
69013677,1919
53400592,696
75672482,376
90611153,820
58678061,3689
33225214,4319
99495604,254
31583879,4414
58029765,1876
24410457,1042
72999742,1175
23989597,2418
94615118,1243
60312084,2834
91544218,2912
07557847,3703
32450795,889
89212003,2464
26757448,2722
33107631,1381
53539847,4647
10030268,4979
25414692,4203
45563210,4779
03859338,936
26472410,3522
48825977,3419
18374088,146
06360897,965
19233853,2166
83029843,391
12327918,3708
43607101,1620
27996482,249
88431153,810
67596796,3457
69022862,34
79828342,4414
78743130,533
32283420,317
20645208,1368
68934825,1286
10998647,2484
65426691,4449
42447934,765
06893658,2327
84448202,188
60310032,3788
97874584,4913
12028787,3854
49001801,2020
99586767,236
12558981,3451
10296557,1292
69691423,196
51574855,3158
46914079,3154
46143577,2703
65408637,877
22540692,440
43929431,1471
81730956,4150
55682630,2860
22979101,4819
83886775,1975
24150434,2552
10830304,3688
10330344,2402
43474285,3790
92770857,3828
35894739,1656
92183912,1903
55979199,2783
59805805,3153
69907553,4463
78993644,1654
59192700,4065
06813812,3946
41785452,3742
73216703,2402
74407157,143
15374154,2417
84525886,2742
98251227,3675
71050002,4865
62417010,1872
76466251,842
72906184,4036
52294624,4734
77720116,3637
71651065,3487
36415221,1485
46825519,2447
41909037,830
74176379,549
67536509,4610
87172736,3187
77885391,877
53539847,4550
78388685,166
32939943,3408
75947566,3642
56465832,2166
81494232,4227
79454779,2572
98836631,3802
65435389,4507
42488514,4963
34724283,2071
10059297,4495
81027698,4026
60761635,4665
08776690,3837
73693484,2198
96220883,2799
95265160,507
02019523,755
88307876,1809
25713100,884
66861880,1174
97137548,3900
74039646,867
71108209,1616
62602274,1713
43132100,2976
01010999,2659
64326079,3017
06797694,3271
86192805,1923
62610994,2946
25211411,2834
43764376,929
18358306,307
36185586,2863
42697885,126
00141899,2351
33674349,1718
54848964,3785
84048763,1752
04896005,3373
25264456,3058
13817432,4434
51007139,2413
48552803,4282
54227674,3175
70575463,4059
36031430,3386
08753723,2303
13781189,4079
00468997,2588
72831585,556
92205066,4584
80992712,4509
97509297,1960
79309448,1572
02791344,990
14120028,4070
52870971,2059
87476941,4482
60249461,820
85102081,4922
50616827,1370
91835782,2573
79558109,3353
15462916,3841
40633298,2210
46196984,880
18259894,3024
56022356,2869
72286947,3002
81690744,3022
21013455,4072
34670022,769
60686228,4927
80823043,3825
09091979,4260
79830978,3332
25690745,3407
27358868,4304
75883494,3909
16823684,4053
72625034,247
24771955,619
42778325,3026
78001880,959
50534698,2929
01010999,1373
02107561,1073
84931127,837
26021768,97
97688277,3101
87896282,1113
54796342,1339
42938970,3690
25151403,2632
74112721,1493
39101514,71
86780580,674
59269167,1363
